Code,obesity_pre_teen,samhi_index.2011
E02000489,0.2073170731707317,-1.8651150984823344
E02000490,0.2619047619047619,-2.015636618487707
E02000491,0.22364217252396165,-1.805574405858231
E02000492,0.22981366459627328,-2.3922412127581216
E02000493,0.24669603524229075,-2.0521820721292965
E02000494,0.13541666666666666,-1.3529129910400302
E02000495,0.19339622641509435,-1.1997598155868034
E02000496,0.185,-1.329899042090612
E02000497,0.17551020408163265,-1.2467643471185046
E02000498,0.1377245508982036,-1.2512090344977373
E02000499,0.12173913043478261,-1.3735223446741918
E02000500,0.1116751269035533,-1.2671189782117303
E02000501,0.17391304347826086,-1.0297906564852788
E02000502,0.15555555555555556,-1.0577297252767763
E02000503,0.16498316498316498,-1.369710161328111
E02000504,0.0970873786407767,-1.574687391080921
E02000506,0.16585365853658537,-1.3245257651391202
E02000507,0.19032258064516128,-1.5180977813195125
E02000508,0.17415730337078653,-1.0310993532431667
E02000509,0.2037914691943128,-1.1107495154578515
E02000510,0.16423357664233576,-1.2510171825158178
E02000511,0.20212765957446807,-1.1370761945126606
E02000512,0.19269102990033224,-0.9275006630144262
E02000513,0.2478134110787172,-1.1011334462170794
E02000514,0.2647814910025707,-1.4802650407920899
E02000515,0.20209059233449478,-0.8276512851168374
E02000516,0.24836601307189543,-1.2096689770190066
E02000517,0.22284122562674094,-0.8642104403326354
E02000518,0.26479750778816197,-0.9185894511362817
E02000519,0.22058823529411764,-1.291272408054937
E02000520,0.25,-1.560916088828284
E02000521,0.19950738916256158,-1.1523129971649448
E02000522,0.23357664233576642,-0.7723005749522591
E02000523,0.23115577889447236,-1.8100296925407222
E02000524,0.28,-0.41562737930560695
E02000525,0.23154362416107382,-1.5870064930076087
E02006796,0.1867704280155642,-1.4175855310634986
E02000526,0.10256410256410256,-1.770674207829568
E02000528,0.2508591065292096,-1.3216683827076394
E02000529,0.26755852842809363,-1.627601304094381
E02000530,0.23348017621145375,-1.8035179693856855
E02000531,0.18552036199095023,-1.4321065240927175
E02000532,0.18421052631578946,-1.5876372787201956
E02000533,0.13286713286713286,-1.7965671713900593
E02000534,0.14516129032258066,-1.9803502478007153
E02000535,0.25757575757575757,-2.23236436310998
E02000536,0.24516129032258063,-1.7430253118591654
E02000537,0.23115577889447236,-2.0510925652485583
E02000538,0.2762237762237762,-2.2941278201705995
E02000539,0.22443181818181818,-1.7936717317549133
E02000540,0.188,-1.74195745983967
E02000541,0.2664359861591695,-2.0298252080840307
E02000542,0.2869822485207101,-2.029196073928442
E02000543,0.21019108280254778,-1.9295107696922214
E02000544,0.16260162601626016,-1.6745846910810092
E02000545,0.22,-1.3513227635137213
E02000546,0.2546916890080429,-2.1269164722894955
E02000547,0.2947019867549669,-1.7524517559096229
E02000548,0.25597269624573377,-1.384884162523347
E02000549,0.23867069486404835,-1.2758169537368902
E02000550,0.23298429319371727,-1.7901765615843743
E02000551,0.2861356932153392,-1.3830413133183577
E02000552,0.2938775510204082,-1.7712687363779975
E02000553,0.23,-1.906593679420547
E02006792,0.17592592592592593,-1.5749774367792055
E02000554,0.24896265560165975,-0.708859923965288
E02000555,0.16299559471365638,-0.5168271010340852
E02000556,0.26804123711340205,-0.7275859745637532
E02000557,0.15675675675675677,-0.45568653618827354
E02000558,0.25830258302583026,-0.7594246670067754
E02000559,0.14201183431952663,-1.205220395174093
E02000560,0.24731182795698925,-0.9408153167619404
E02000561,0.11194029850746269,-0.9429076470483996
E02000562,0.1864406779661017,-0.7568875096012606
E02000563,0.2818181818181818,-0.33312640617935674
E02000564,0.21153846153846154,-1.06445348908385
E02000565,0.27111111111111114,-0.8267571542088284
E02000566,0.2152777777777778,-1.1418872401242715
E02000567,0.18518518518518517,-0.5832975097321819
E02000568,0.3039647577092511,-0.5833223796246727
E02000569,0.2878787878787879,-0.6584947216829733
E02000570,0.20535714285714285,-0.9443551152716266
E02000571,0.17204301075268819,-0.6413599907621895
E02000572,0.21518987341772153,-0.7038507808885889
E02000573,0.24742268041237114,-0.9184513118785047
E02000574,0.22522522522522523,-0.7916211121358578
E02000575,0.21428571428571427,-0.9355245763218573
E02000576,0.23504273504273504,-0.9380127611956007
E02000577,0.19924812030075187,-0.46065163481035465
E02000578,0.25,-0.22205172595903905
E02000579,0.16666666666666666,-0.8026424692618084
E02000580,0.2318840579710145,-0.775872641595736
E02000581,0.28063241106719367,-0.4577953929117357
E02000582,s,-1.7098860241146216
E02000583,0.21428571428571427,-1.383525665723898
E02000584,0.21568627450980393,-1.7649701469704853
E02000585,0.15625,-1.4437099425690083
E02000586,s,-1.7862162949508238
E02000587,0.23529411764705882,-1.76414294971655
E02000588,s,-2.1437981289015036
E02000589,0.16393442622950818,-1.7093692464018428
E02000590,0.1891891891891892,-1.6607415077766012
E02000591,0.18867924528301888,-1.3804652659189285
E02000592,s,-1.7809148525493086
E02000593,0.22580645161290322,-1.356780925541604
E02000594,s,-1.4338032495906183
E02000595,s,-1.4451779209158806
E02000596,s,-1.2822191803283176
E02000597,0.2158273381294964,-1.0212252899189234
E02000598,0.11724137931034483,-1.8654906818743717
E02000599,0.15966386554621848,-1.752638927428394
E02000600,0.18840579710144928,-1.5142118635815265
E02000601,0.12420382165605096,-1.7412089438713159
E02000602,0.22058823529411764,-1.661895181291932
E02000603,0.15658362989323843,-1.4550084689717766
E02000604,0.14336917562724014,-1.639438042920118
E02000605,0.104,-1.5314560218501394
E02000606,0.18699186991869918,-1.6897558505867116
E02000607,0.10144927536231885,-1.649954837124666
E02000608,s,-1.3523556748656946
E02000609,0.16964285714285715,-1.545544802335953
E02000610,s,-1.3172405627852999
E02000611,0.12236286919831224,-1.714118510140922
E02000612,0.1483050847457627,-1.653571271507142
E02000613,0.10964912280701754,-1.389241377407368
E02000614,0.21428571428571427,-1.6494447710709466
E02000615,0.21951219512195122,-2.1994564707296975
E02000616,0.24431818181818182,-2.1528604737751733
E02000617,0.24738675958188153,-1.6726143379736773
E02000619,0.23195876288659795,-0.6631973717708745
E02000620,0.25,-1.347661658655001
E02000621,0.24651162790697675,-0.9501111970962726
E02000622,0.27485380116959063,-1.5735323337179057
E02000623,0.2610294117647059,-1.2530012189770576
E02000624,0.2912621359223301,-1.4811882273730812
E02000625,0.2560553633217993,-1.2515034708002275
E02000626,0.2517241379310345,-1.5498078006552838
E02000627,0.2814070351758794,-1.4540092743451436
E02000628,0.26813880126182965,-1.4385416883096949
E02000629,0.23484848484848486,-1.4730333050039104
E02000630,0.23809523809523808,-1.290713783624892
E02000631,0.15668202764976957,-1.4062485081833287
E02000632,0.330188679245283,-1.6298696436967657
E02000633,0.2631578947368421,-1.488823471036234
E02000634,0.2671232876712329,-1.340917140337004
E02000635,0.24019607843137256,-1.5312821472254143
E02000636,0.23170731707317074,-1.7329723360944473
E02000637,0.22857142857142856,-1.5424975876336282
E02000638,0.2163265306122449,-1.5065394816520505
E02000639,0.27835051546391754,-1.523624804238457
E02000640,0.23863636363636365,-1.6399349119342623
E02000641,0.26345609065155806,-1.411116656410129
E02000642,0.17410714285714285,-1.5403951871440489
E02000643,0.19597989949748743,-1.712852042352458
E02000644,0.18502202643171806,-1.5340858634403227
E02000645,0.24571428571428572,-1.724427871258931
E02000646,0.19858156028368795,-1.4020619792239069
E02000647,0.22,-1.4506753728286712
E02000648,0.25316455696202533,-1.2945850514355357
E02000649,0.2318181818181818,-1.494391788453506
E02000650,0.2561576354679803,-1.649126614359696
E02000651,0.19170984455958548,-1.5046403979350091
E02000652,0.25384615384615383,-1.675838395376276
E02006801,0.21100917431192662,-0.9684724153851573
E02000653,0.28169014084507044,-1.5465628149375998
E02000654,0.25874125874125875,-1.5019473170222046
E02000655,0.27631578947368424,-1.3158294659734457
E02000657,0.27184466019417475,-1.2812423680204077
E02000658,0.2413793103448276,-1.2181826820063324
E02000659,0.21084337349397592,-1.0372085790518648
E02000660,0.23717948717948717,-1.2960040419177121
E02000661,0.25,-1.1113083829240864
E02000662,0.22727272727272727,-1.4188085034136815
E02000663,0.28662420382165604,-1.2487623562035561
E02000664,0.24892703862660945,-0.8647881870881762
E02000665,0.22093023255813954,-1.3358709942108664
E02000666,0.23076923076923078,-1.1868015990484533
E02000667,0.1949685534591195,-1.344673174971212
E02000668,0.1564245810055866,-1.1205625390315026
E02000669,0.25806451612903225,-1.194687675070174
E02000670,0.19428571428571428,-0.959250780859974
E02000671,0.19689119170984457,-1.2961979795987195
E02000672,0.205607476635514,-0.7847768885508304
E02000673,0.15566037735849056,-1.6123614287593513
E02000674,0.25,-1.4334810812411873
E02000675,0.24017467248908297,-1.0983374788644675
E02000676,0.22897196261682243,-1.4251090177509789
E02000677,0.19491525423728814,-1.1738712604063397
E02000678,0.25925925925925924,-1.1377625285222328
E02000679,0.25,-1.1351038984033268
E02000680,0.2916666666666667,-0.5426762444235586
E02000681,0.2796934865900383,-0.9728140764670141
E02000682,0.24202127659574468,-1.010734936037279
E02000683,0.24413145539906103,-0.6606986427086609
E02000685,0.2784313725490196,-0.7366741299502241
E02000686,0.2838983050847458,-0.8479799864702591
E02000687,0.27040816326530615,-0.9406583814829055
E02006783,0.3072289156626506,-0.7915040512626237
E02006784,0.21673003802281368,-0.7860939856224739
E02006798,0.27312775330396477,-1.267385266932419
E02000689,0.1048951048951049,-1.8898634213674117
E02000690,s,-1.7467349437256803
E02000691,0.14285714285714285,-1.8253888611088973
E02000692,s,-1.7184204258094113
E02000693,0.1322314049586777,-1.6572882903096187
E02000694,0.19047619047619047,-1.7881694380317035
E02000695,0.2616822429906542,-1.7644001375991314
E02000696,0.24434389140271492,-1.6160243093187532
E02000697,0.1346153846153846,-1.761029781667619
E02000698,0.088,-1.8407689778352847
E02000699,0.056338028169014086,-1.6618624935260262
E02000700,0.22448979591836735,-1.6699515586451554
E02000701,0.2730496453900709,-1.4697315411641874
E02000702,0.3054545454545455,-1.2653912636981894
E02000703,0.10891089108910891,-1.2991745088479758
E02000704,0.2073170731707317,-1.5379835860194542
E02000705,0.19776119402985073,-1.3850256382413355
E02000706,0.23174603174603176,-0.9017428572797396
E02000707,0.26332288401253917,-1.4975034473428237
E02000708,0.183206106870229,-1.7479309537581174
E02000709,0.20093457943925233,-1.1557208049663867
E02000710,0.2589641434262948,-1.0486832355646534
E02000711,0.23508771929824562,-1.0986992261061805
E02000712,0.2147239263803681,-0.8275681505207838
E02000713,0.18614718614718614,-1.0368830327793486
E02000714,0.2342007434944238,-1.698822393393223
E02000715,0.26666666666666666,-1.9514172514611554
E02000716,0.24793388429752067,-1.6396338357850508
E02000717,0.25833333333333336,-1.8588574753719576
E02000718,0.2735294117647059,-1.872583227271712
E02000719,0.2815533980582524,-1.5850677065974828
E02000720,0.2736318407960199,-1.8048189932020011
E02000721,0.24431818181818182,-1.7681209761703167
E02000722,0.2887700534759358,-1.686481032981152
E02000723,0.2521489971346705,-1.9769081620361648
E02000724,0.24456521739130435,-2.0833030342320042
E02000725,0.2192513368983957,-1.6739769367491606
E02000726,0.23776223776223776,-1.8247388024307585
E02000727,0.26640926640926643,-2.165194711612604
E02000728,0.23890784982935154,-2.1984817078111085
E02000729,0.1822429906542056,-1.7813195979051293
E02000730,0.1865079365079365,-2.1541480416458736
E02000731,0.2558139534883721,-2.062180679950717
E02000732,0.26557377049180325,-2.120585540703446
E02000733,0.29069767441860467,-1.5627944686844515
E02000734,0.2518796992481203,-1.6384582601645636
E02000735,0.21991701244813278,-1.8323749671376186
E02000736,0.25888324873096447,-1.7140343232480548
E02000737,0.2564705882352941,-1.8191679446979931
E02000738,0.29508196721311475,-2.1132777474285347
E02000739,0.2925764192139738,-1.454673294780395
E02000740,0.2816326530612245,-1.2861640996781543
E02000741,0.2695035460992908,-1.7608673969702522
E02000742,0.27089337175792505,-1.631976750013938
E02000743,0.31596091205211724,-1.0923650873752453
E02000744,0.3047945205479452,-1.5136716137684252
E02000745,0.2348993288590604,-1.5277003928492228
E02000746,0.2242152466367713,-1.4428289697414531
E02000747,0.25075528700906347,-1.2119950568117264
E02000748,0.20418848167539266,-1.6852304661535784
E02000749,0.2878338278931751,-0.9638058312373566
E02000750,0.31353135313531355,-1.6644038693721352
E02000751,0.12315270935960591,-1.7372912117617672
E02000752,0.2988929889298893,-1.3706483037325767
E02000753,0.21991701244813278,-1.7287448709504099
E02000754,0.16363636363636364,-1.636979060821326
E02000755,0.20134228187919462,-1.8852080604646666
E02000756,0.2647058823529412,-1.6576171062882858
E02000757,0.15602836879432624,-1.4328222295284085
E02000758,0.27232142857142855,-1.7048134992210187
E02000759,0.2128146453089245,-1.5852252236895297
E02000760,0.25517241379310346,-1.5834348367794198
E02000762,0.255,-2.0494209391204214
E02000763,0.21245421245421245,-1.9216426239324287
E02000764,0.13793103448275862,-1.0341367264657397
E02000765,0.17937219730941703,-2.0695405499634627
E02000767,0.21621621621621623,-1.6176727679242822
E02000768,0.22580645161290322,-1.3832525925865153
E02000769,0.27387387387387385,-1.970579273678269
E02000770,0.19618528610354224,-1.7186680702305819
E02000772,0.2530487804878049,-1.8579308982786802
E02000773,0.2471131639722864,-1.8468859573517689
E02000774,0.27,-1.6375392691484751
E02000776,0.2330508474576271,-1.8171981905669772
E02000777,0.1595744680851064,-1.0838493976020034
E02000779,0.25925925925925924,-1.574228533294108
E02000780,0.20875420875420875,-1.622803266990802
E02000781,0.23118279569892472,-1.9910545019380834
E02000782,0.2689295039164491,-1.8820100143093754
E02000783,0.24307692307692308,-2.1071311627196487
E02006800,0.2249488752556237,-1.8769600863595346
E02006924,0.1865671641791045,-1.9252790601736394
E02006925,0.2314487632508834,-2.0267159294998933
E02000784,0.14655172413793102,-1.4459656568993458
E02000785,0.07142857142857142,-2.2621897337154913
E02000786,0.11330049261083744,-1.5634374346776863
E02000787,0.1444866920152091,-1.9018358156017996
E02000788,0.09302325581395349,-1.8339258614919984
E02000789,0.13402061855670103,-1.5234032186384912
E02000790,0.08148148148148149,-1.9999440373054223
E02000791,s,-2.033885402731832
E02000792,s,-1.9649319768481381
E02000793,0.14912280701754385,-1.5033034762107673
E02000794,0.10588235294117647,-2.103092336703331
E02000795,0.09154929577464789,-1.6676560401676874
E02000796,0.18885448916408668,-1.6821842217228526
E02000797,0.14166666666666666,-2.481424926177857
E02000798,0.10803324099722991,-2.1643955077138393
E02000799,0.05714285714285714,-2.3459889749247784
E02000800,0.13548387096774195,-1.3052685540478839
E02000801,0.09554140127388536,-2.1457419137138665
E02000802,0.07103825136612021,-1.486836024477381
E02000803,0.19742489270386265,-1.948354895248577
E02000804,0.0625,-1.7151880557200159
E02000805,0.10144927536231885,-1.3717570702754946
E02000806,0.14583333333333334,-2.0841840485982637
E02000807,0.19626168224299065,-1.5841298458034503
E02000808,0.17757009345794392,-1.1668069431051682
E02000809,0.25984251968503935,-2.115912383597365
E02000810,0.27522935779816515,-1.322873600635208
E02000812,0.22321428571428573,-1.8465022852119672
E02000813,0.30303030303030304,-1.3179274401273726
E02000814,0.2689075630252101,-1.469282807979739
E02000815,0.22641509433962265,-1.6556693394457493
E02000816,0.25853658536585367,-1.2857446139671878
E02000817,0.33727810650887574,-1.1685329508245124
E02000818,0.3621621621621622,-1.2045194292947485
E02000819,0.3333333333333333,-1.3099328496192337
E02000820,0.25471698113207547,-1.4211025932113759
E02000821,0.3287671232876712,-1.1602676257830258
E02000822,0.28991596638655465,-1.3674444569249589
E02000823,0.30414746543778803,-1.5257567369787466
E02000824,0.28969359331476324,-1.6940656944472792
E02000825,0.2917933130699088,-1.7139971331401735
E02000826,0.28517110266159695,-1.744184194992372
E02000827,0.3081570996978852,-1.3555869356365748
E02000828,0.33587786259541985,-1.760797582290608
E02000829,0.26217228464419473,-1.1840832238375327
E02000830,0.23776223776223776,-1.6760854313506788
E02000831,0.26804123711340205,-1.2633813283572952
E02000832,0.2703583061889251,-1.2763446571154216
E02000833,0.2804232804232804,-1.9070617292891603
E02000834,0.183206106870229,-1.515553969639708
E02000835,0.2222222222222222,-1.3922905515472646
E02000836,0.14285714285714285,-1.5975065915921411
E02000837,0.1270718232044199,-2.1369959037096793
E02000838,0.1780821917808219,-1.5390271427125284
E02000839,0.2922077922077922,-1.7692803853762438
E02006802,0.24675324675324675,-0.5670818413964591
E02000840,0.2305194805194805,-0.596702677305729
E02000841,0.2558139534883721,-0.5654685633015883
E02000842,0.2151394422310757,-0.6857101075075343
E02000843,0.24404761904761904,-0.8413214027033308
E02000844,0.2578397212543554,-0.5176849329626451
E02000845,0.11940298507462686,-1.6337750838634895
E02000846,0.1917808219178082,-0.9128910951950702
E02000847,0.1700404858299595,-1.5691468522252812
E02000848,0.16129032258064516,-1.5315131011196867
E02000849,0.1651376146788991,-0.8971836393881258
E02000850,0.20408163265306123,-1.2277955925525879
E02000851,0.22429906542056074,-0.7994515492930093
E02000852,0.1553398058252427,-1.1299902512729465
E02000853,0.1894273127753304,-1.182047607210224
E02000854,0.13917525773195877,-1.042379040748696
E02000855,0.14285714285714285,-1.3351945190530368
E02000856,0.16129032258064516,-1.2835407084902442
E02000857,0.18309859154929578,-0.7878514520928446
E02000858,0.25,-0.6785294595312441
E02000859,0.21739130434782608,-0.8283305207792802
E02000860,0.19879518072289157,-0.7135552183716386
E02000861,0.1404494382022472,-1.5250661221858388
E02000863,0.16666666666666666,-1.3102907434078814
E02006836,0.1348314606741573,-1.2479962427425018
E02000864,0.2827868852459016,-0.8857132885758013
E02000865,0.2693877551020408,-0.9045726343492897
E02000866,0.2052401746724891,-1.1730874206090696
E02000867,0.2261904761904762,-1.3186317750841434
E02000868,0.25842696629213485,-1.2155954933945583
E02000869,0.2536231884057971,-1.0848360483464152
E02000870,0.23809523809523808,-1.4454094015261556
E02000871,0.2578947368421053,-1.614196669304032
E02000872,0.28217821782178215,-1.2453871673117718
E02000873,0.21686746987951808,-1.712025705437781
E02000874,0.2594142259414226,-1.6271630993018373
E02000875,0.24708624708624707,-1.71562853683767
E02000876,0.25268817204301075,-1.579835235984267
E02000877,0.3108433734939759,-1.6929719503959448
E02000878,0.24267782426778242,-1.197412788533923
E02000879,0.232,-1.1953964960365056
E02000880,0.29015544041450775,-1.526168261222549
E02000881,0.25277777777777777,-1.3100888700370819
E02000882,0.2777777777777778,-1.4570582026694354
E02000883,0.23782234957020057,-1.2559481504269385
E02000884,0.2523364485981308,-1.9614170333113368
E02000885,0.2607003891050584,-1.5369711561154056
E02000886,0.2543352601156069,-1.3557696449312915
E02000887,0.2704225352112676,-1.2167714583425122
E02000888,0.275,-1.7196344130268857
E02000889,0.19205298013245034,-1.7062174933968355
E02000890,0.1111111111111111,-1.9770265097920454
E02000891,0.2563176895306859,-1.8741935093201592
E02000893,0.27167630057803466,-1.5506342199026317
E02000894,0.2631578947368421,-1.964181585753895
E02006853,0.28717948717948716,-1.9077701248502192
E02006854,0.17721518987341772,-1.9574339740908524
E02000895,0.20512820512820512,-0.9062684621655316
E02000896,0.16299559471365638,-1.1828436397299267
E02000897,0.18587360594795538,-1.4354017361454696
E02000898,0.15891472868217055,-0.9028156476690814
E02000899,0.21962616822429906,-1.1249138531714538
E02000900,0.2662337662337662,-1.4244592214402425
E02000901,0.17714285714285713,-1.7949457850768427
E02000902,0.25773195876288657,-1.8598891564819784
E02000903,0.26433915211970077,-1.3771631461064082
E02000904,0.1879432624113475,-1.9117546367825462
E02000905,0.23853211009174313,-1.2535241481266142
E02000906,0.2403560830860534,-1.641692690170935
E02000907,0.2793733681462141,-0.9165851892941536
E02000908,0.2367601246105919,-1.5088783378262416
E02000909,0.2163265306122449,-1.3479921203157008
E02000910,0.23129251700680273,-1.4781728784724695
E02000911,0.247557003257329,-1.5214563520380329
E02000912,0.2634730538922156,-1.3814954371144192
E02000913,0.21825396825396826,-1.6920867312441326
E02000914,0.2719546742209632,-1.4537840749548705
E02000915,0.17676767676767677,-1.340808521582982
E02000916,0.21639344262295082,-1.3669804903751654
E02000917,0.23766816143497757,-1.7115284415069631
E02000918,0.20920502092050208,-1.6739675425450242
E02000919,0.32,-1.8860352056716478
E02000920,0.23890784982935154,-1.7523940402461866
E02000921,0.2519893899204244,-1.530615770820806
E02000922,0.23411371237458195,-1.4338582988535369
E02000923,0.25609756097560976,-1.5660403859089063
E02000924,0.2577777777777778,-1.4903908203959435
E02000925,0.25225225225225223,-1.0081006777954589
E02000926,0.26956521739130435,-1.6004636463565627
E02000927,0.26732673267326734,-1.397398937356561
E02000928,0.14634146341463414,-1.7746046690881006
E02000929,0.2647058823529412,-1.2054727654845026
E02000930,0.2222222222222222,-1.8255250986022422
E02000931,0.13953488372093023,-2.0525122405241856
E02000932,0.14102564102564102,-1.863546879171597
E02000933,0.19130434782608696,-1.7001849777687157
E02000934,0.1951219512195122,-1.8875794781949922
E02000935,0.24468085106382978,-1.0882606214924677
E02000936,0.19230769230769232,-1.6611016378215377
E02000937,0.09848484848484848,-1.9617244579481297
E02000938,0.2145922746781116,-1.1280760177384106
E02000939,0.05785123966942149,-1.5695195424802326
E02000940,0.2422680412371134,-1.5395157611170367
E02000941,0.13986013986013987,-1.5720641986856927
E02000942,0.07853403141361257,-1.9321957106653727
E02000943,0.23157894736842105,-1.6157244230302432
E02000944,0.242152466367713,-1.409509043647824
E02000945,0.19811320754716982,-1.1302060711822792
E02000946,0.2468354430379747,-1.6991641307347751
E02000947,0.12056737588652482,-1.9451169280613738
E02000948,0.16428571428571428,-1.511343092468215
E02000949,0.1702127659574468,-1.4260618626522268
E02000950,0.2,-1.9735390925400362
E02000951,0.1743119266055046,-1.5477823346488944
E02000952,0.2,-1.6224672556328181
E02000953,0.22826086956521738,-1.70541966154826
E02000954,0.2046783625730994,-1.7785543451363808
E02000955,0.22167487684729065,-1.6891969295473428
E02000956,0.2222222222222222,-1.540344348204716
E02000957,0.19672131147540983,-1.6124312323437284
E02000958,0.1639871382636656,-1.7088064345318308
E02000959,0.23039215686274508,-1.4239817040629725
E02000960,0.1568627450980392,-2.1246572326518605
E02000961,0.20903954802259886,-1.6064753628311441
E02000962,0.24324324324324326,-1.4594820085122064
E02000963,0.28125,-0.9594749154697519
E02000964,0.3025936599423631,-1.0036116592660465
E02000965,0.2616822429906542,-1.8059226136869762
E02000966,0.21978021978021978,-1.8763898469579565
E02000967,0.17647058823529413,-2.3309000516271694
E02000968,0.2579505300353357,-0.6494318867601067
E02000969,0.2774725274725275,-0.3982117243753167
E02000970,s,-1.9095809234616599
E02000971,0.3968253968253968,-1.9668655678878286
E02000972,0.2459016393442623,-1.2467779042946616
E02000973,0.2403846153846154,-1.599547740376495
E02000974,0.225,-1.5683954050050484
E02000975,s,-1.9993379608288688
E02000976,0.23214285714285715,-1.7845624127476796
E02000977,s,-1.8071188429628604
E02000978,s,-2.2510625429187123
E02000979,0.2222222222222222,-0.8005191029795032
E02000980,0.2826086956521739,-0.8514109676663925
E02000981,0.25333333333333335,-1.4143987260946556
E02000982,0.2623762376237624,-1.5391240361905478
E02000983,0.2810810810810811,-1.0973177247870234
